# Nacc, Ndble, Tau, delT(iChan), ... V(iChan)
304946, 785, 0.3987,   0, 0.3987, 0.3987,   0, 0.166, 0.17
304983, 786, 1.771,   0, 0, 1.771,   0, 0, 0.137
305478, 787, 1.811,   0, 0, 1.811,   0, 0, 0.348
305637, 788, 1.118,   0, 1.116, 1.12,   0, 0.0771, 0.0702
305998, 789, 0.998,   0.998, 0, 0,   0.176, 0, 0
306475, 790, 9.668,   0, 0, 9.668,   0, 0, 0.0686
306611, 791, 10,   0, 10, 0,   0, 0.0912, 0
306723, 792, 2.488,   0, 2.488, 2.488,   0, 0.099, 0.186
307512, 793, 4.604,   0, 0, 4.604,   0, 0, 0.147
307547, 794, 2.74,   2.74, 0, 0,   0.0961, 0, 0
307776, 795, 2.036,   0, 0, 2.036,   0, 0, 0.108
307986, 796, 3.117,   0, 3.117, 3.117,   0, 0.219, 0.105
308259, 797, 2.48,   0, 2.48, 0,   0, 0.358, 0
308924, 798, 0.832,   0, 0.832, 0.832,   0, 0.169, 0.159
308987, 799, 2.34,   0, 2.34, 2.34,   0, 0.0912, 0.0811
309104, 800, 0.768,   0, 0.768, 0,   0, 0.121, 0
309402, 801, 1.936,   0, 0, 1.936,   0, 0, 0.192
310942, 802, 3.616,   0, 3.616, 0,   0, 0.0818, 0
311006, 803, 2.858,   0, 2.856, 2.86,   0, 0.0818, 0.0827
311221, 804, 0.884,   0.884, 0.884, 0.884,   0.0945, 0.102, 0.101
311404, 805, 0.264,   0, 0.264, 0.264,   0, 0.135, 0.119
311801, 806, 0.716,   0, 0, 0.716,   0, 0, 0.178
311904, 807, 0.456,   0, 0, 0.456,   0, 0, 0.0968
311963, 808, 1.056,   0, 0, 1.056,   0, 0, 0.111
312074, 809, 0.404,   0, 0.404, 0,   0, 0.127, 0
312589, 810, 0.552,   0, 0, 0.552,   0, 0, 0.172
312878, 811, 4.679,   0, 4.677, 4.681,   0, 0.141, 0.116
313315, 812, 2.38,   0, 0, 2.38,   0, 0, 0.163
313763, 813, 3.74,   0, 0, 3.74,   0, 0, 0.078
314187, 814, 2.06,   0, 0, 2.06,   0, 0, 0.348
315254, 815, 1.405,   0, 0, 1.405,   0, 0, 0.119
315879, 816, 1.764,   1.764, 1.764, 0,   0.137, 0.101, 0
317027, 817, 0.4773,   0, 0, 0.4773,   0, 0, 0.106
317094, 818, 0.436,   0, 0, 0.436,   0, 0, 0.233
317884, 819, 0.768,   0, 0.768, 0.768,   0, 0.149, 0.101
318027, 820, 0.822,   0, 0, 0.822,   0, 0, 0.105
318088, 821, 2.102,   0, 2.102, 0,   0, 0.268, 0
318404, 822, 1.488,   1.488, 1.488, 0,   0.123, 0.108, 0
319058, 823, 1.352,   0, 0, 1.352,   0, 0, 0.0827
319314, 824, 1.568,   0, 0, 1.568,   0, 0, 0.0858
319574, 825, 0.412,   0, 0, 0.412,   0, 0, 0.12
320262, 826, 1.861,   0, 1.861, 1.861,   0, 0.0787, 0.144
321168, 827, 1.157,   0, 1.155, 1.159,   0, 0.0849, 0.0874
321505, 828, 2.156,   2.156, 0, 0,   0.182, 0, 0
321916, 829, 2.708,   2.708, 2.708, 0,   0.107, 0.0803, 0
322170, 830, 2.711,   2.711, 2.711, 0,   0.201, 0.0975, 0
324628, 831, 3.244,   0, 0, 3.244,   0, 0, 0.136
324806, 832, 0.962,   0.962, 0.962, 0,   0.109, 0.0959, 0
325003, 833, 2.272,   0, 2.272, 0,   0, 0.138, 0
325554, 834, 6.683,   0, 0, 6.683,   0, 0, 0.125
326282, 835, 0.9,   0.9, 0, 0,   0.131, 0, 0
326389, 836, 6.552,   6.552, 6.552, 6.552,   0.0992, 0.0896, 0.078
326454, 837, 2.959,   0, 0, 2.959,   0, 0, 0.0843
327288, 838, 1.572,   0, 0, 1.572,   0, 0, 0.348
327452, 839, 1.019,   0, 0, 1.019,   0, 0, 0.133
327836, 840, 0.26,   0, 0.26, 0.26,   0, 0.0912, 0.105
328106, 841, 0.512,   0, 0, 0.512,   0, 0, 0.0937
328570, 842, 0.6147,   0, 0, 0.6147,   0, 0, 0.133
329346, 843, 1.248,   0, 1.248, 1.248,   0, 0.0849, 0.0796
329591, 844, 3.732,   0, 3.732, 0,   0, 0.358, 0
329610, 845, 0.17,   0, 0, 0.17,   0, 0, 0.346
329671, 846, 0.598,   0, 0.6, 0.596,   0, 0.163, 0.123
331493, 847, 0.628,   0.628, 0, 0,   0.276, 0, 0
332120, 848, 0.6947,   0, 0.6947, 0.6947,   0, 0.226, 0.217
332574, 849, 2.877,   0, 2.877, 0,   0, 0.0865, 0
332640, 850, 0.26,   0, 0.26, 0,   0, 0.229, 0
333212, 851, 2.112,   0, 0, 2.112,   0, 0, 0.0796
333236, 852, 8.206,   8.206, 8.206, 0,   0.0867, 0.0834, 0
333446, 853, 1.464,   0, 0, 1.464,   0, 0, 0.112
333474, 854, 0.4667,   0, 0, 0.4667,   0, 0, 0.0827
334012, 855, 0.34,   0.34, 0, 0.34,   0.0961, 0, 0.127
334367, 856, 1.439,   0, 1.439, 1.439,   0, 0.133, 0.205
334662, 857, 1.316,   0, 0, 1.316,   0, 0, 0.17
335217, 858, 0.204,   0, 0, 0.204,   0, 0, 0.192
335726, 859, 4.236,   0, 4.236, 0,   0, 0.198, 0
335777, 860, 10.38,   0, 10.38, 0,   0, 0.099, 0
336774, 861, 5.04,   5.04, 5.04, 5.04,   0.168, 0.113, 0.123
336999, 862, 3.028,   0, 3.028, 0,   0, 0.219, 0
337029, 863, 0.888,   0, 0, 0.888,   0, 0, 0.203
337454, 864, 0.552,   0, 0, 0.552,   0, 0, 0.125
338560, 865, 0.968,   0.968, 0, 0,   0.0977, 0, 0
339672, 866, 0.624,   0, 0.624, 0,   0, 0.13, 0
341338, 867, 5.724,   0, 0, 5.724,   0, 0, 0.0827
341350, 868, 1.064,   0, 0, 1.064,   0, 0, 0.0843
341667, 869, 2.622,   0, 2.622, 0,   0, 0.0787, 0
341682, 870, 3.104,   3.104, 3.104, 3.104,   0.104, 0.0771, 0.0686
341978, 871, 4.284,   0, 0, 4.284,   0, 0, 0.0952
342185, 872, 1.8,   0, 0, 1.8,   0, 0, 0.119
343215, 873, 2.568,   2.568, 2.568, 0,   0.113, 0.121, 0
343458, 874, 7.284,   0, 7.284, 0,   0, 0.13, 0
343504, 875, 0.632,   0, 0, 0.632,   0, 0, 0.156
344383, 876, 2.12,   0, 2.12, 0,   0, 0.0928, 0
345160, 877, 3.116,   3.116, 3.116, 3.116,   0.101, 0.119, 0.078
345244, 878, 3.026,   0, 3.028, 3.024,   0, 0.0975, 0.12
345320, 879, 0.7173,   0, 0, 0.7173,   0, 0, 0.152
345487, 880, 4.137,   4.136, 4.14, 4.136,   0.0945, 0.0787, 0.0796
345509, 881, 0.456,   0.456, 0.456, 0,   0.12, 0.16, 0
345871, 882, 1.043,   0, 1.043, 0,   0, 0.0928, 0
345961, 883, 1.045,   1.045, 0, 1.045,   0.204, 0, 0.0968
346467, 884, 6.24,   0, 6.24, 0,   0, 0.358, 0
346481, 885, 1.127,   0, 0, 1.127,   0, 0, 0.142
346787, 886, 0.304,   0, 0.304, 0.304,   0, 0.101, 0.109
347018, 887, 0.792,   0.792, 0.792, 0,   0.137, 0.255, 0
347818, 888, 4.196,   4.196, 4.196, 0,   0.127, 0.157, 0
348015, 889, 3.82,   0, 0, 3.82,   0, 0, 0.159
349042, 890, 1.676,   0, 0, 1.676,   0, 0, 0.142
349232, 891, 2.208,   2.208, 2.208, 0,   0.0851, 0.11, 0
350139, 892, 0.498,   0.496, 0.5, 0,   0.176, 0.166, 0
350667, 893, 1.472,   1.472, 1.472, 1.472,   0.148, 0.137, 0.137
350709, 894, 3.911,   3.912, 3.908, 3.912,   0.0789, 0.0975, 0.108
350901, 895, 2.872,   0, 2.872, 2.872,   0, 0.104, 0.144
351584, 896, 1.072,   1.072, 1.072, 0,   0.167, 0.113, 0
352324, 897, 3.88,   3.88, 3.88, 0,   0.126, 0.166, 0
352361, 898, 1.222,   1.224, 1.22, 0,   0.116, 0.127, 0
353234, 899, 0.5907,   0, 0, 0.5907,   0, 0, 0.155
353465, 900, 1.724,   1.724, 1.724, 0,   0.101, 0.298, 0
353935, 901, 1.335,   0, 1.335, 1.335,   0, 0.0771, 0.119
354051, 902, 0.344,   0, 0.344, 0.344,   0, 0.287, 0.133
354286, 903, 0.648,   0, 0, 0.648,   0, 0, 0.188
354439, 904, 0.3427,   0, 0, 0.3427,   0, 0, 0.122
355620, 905, 10.04,   10.04, 10.04, 0,   0.121, 0.268, 0
355649, 906, 0.264,   0, 0.264, 0,   0, 0.0959, 0
355697, 907, 11.17,   11.17, 11.17, 11.17,   0.0836, 0.182, 0.0764
356179, 908, 2.786,   2.784, 2.788, 0,   0.0867, 0.0959, 0
356516, 909, 0.512,   0, 0.512, 0,   0, 0.173, 0
356658, 910, 0.272,   0.272, 0.272, 0,   0.12, 0.166, 0
357088, 911, 0.408,   0, 0, 0.408,   0, 0, 0.0952
357453, 912, 1.007,   0, 0, 1.007,   0, 0, 0.137
357631, 913, 1.272,   0, 0, 1.272,   0, 0, 0.101
358248, 914, 0.9173,   0, 0.9173, 0,   0, 0.13, 0
358923, 915, 0.714,   0, 0.714, 0,   0, 0.108, 0
359682, 916, 0.768,   0, 0, 0.768,   0, 0, 0.0937
360088, 917, 1.9,   1.9, 0, 0,   0.101, 0, 0
360316, 918, 0.8,   0.8, 0.8, 0,   0.162, 0.358, 0
363074, 919, 0.832,   0, 0.832, 0,   0, 0.155, 0
363138, 920, 1.764,   0, 0, 1.764,   0, 0, 0.348
363637, 921, 0.47,   0, 0.47, 0.47,   0, 0.14, 0.122
364028, 922, 2.744,   0, 0, 2.744,   0, 0, 0.0827
364593, 923, 1.576,   0, 1.576, 0,   0, 0.287, 0
365147, 924, 1.588,   0, 0, 1.588,   0, 0, 0.222
365655, 925, 4.36,   4.36, 0, 0,   0.0773, 0, 0
365715, 926, 0.282,   0, 0.282, 0,   0, 0.112, 0
366000, 927, 2.698,   0, 2.696, 2.7,   0, 0.0709, 0.0858
366122, 928, 0.836,   0, 0, 0.836,   0, 0, 0.169
366645, 929, 2.11,   2.11, 2.11, 0,   0.237, 0.171, 0
366813, 930, 0.26,   0, 0, 0.26,   0, 0, 0.141
367203, 931, 4.552,   4.552, 4.552, 4.552,   0.129, 0.107, 0.0921
367305, 932, 0.412,   0.412, 0.412, 0.412,   0.0804, 0.169, 0.112
367463, 933, 2.022,   0, 2.022, 0,   0, 0.229, 0
367921, 934, 1.496,   1.496, 0, 0,   0.116, 0, 0
368068, 935, 3.424,   3.424, 0, 3.424,   0.0898, 0, 0.0937
368726, 936, 0.892,   0, 0.892, 0,   0, 0.316, 0
368908, 937, 6.647,   0, 6.647, 0,   0, 0.19, 0
369346, 938, 3.04,   3.04, 0, 0,   0.223, 0, 0
369864, 939, 13.32,   0, 0, 13.32,   0, 0, 0.0764
369924, 940, 0.6133,   0.612, 0.616, 0.612,   0.115, 0.0928, 0.112
370010, 941, 2.644,   2.644, 2.644, 0,   0.0804, 0.099, 0
371408, 942, 10.66,   10.66, 0, 10.66,   0.0695, 0, 0.0937
371692, 943, 0.38,   0, 0, 0.38,   0, 0, 0.186
371714, 944, 0.246,   0.246, 0, 0,   0.157, 0, 0
372512, 945, 1.708,   1.708, 0, 0,   0.184, 0, 0
373012, 946, 4.8,   4.8, 4.8, 0,   0.0773, 0.0928, 0
373121, 947, 1.074,   1.076, 1.072, 0,   0.132, 0.149, 0
373341, 948, 1.303,   1.303, 1.303, 1.303,   0.0945, 0.0959, 0.111
373390, 949, 1.092,   1.092, 1.092, 1.092,   0.143, 0.0756, 0.114
373497, 950, 0.236,   0.236, 0, 0,   0.176, 0, 0
373650, 951, 0.298,   0.3, 0, 0.296,   0.101, 0, 0.152
374274, 952, 1.016,   0, 0, 1.016,   0, 0, 0.117
374831, 953, 9.565,   9.565, 9.565, 0,   0.269, 0.0865, 0
375166, 954, 1.172,   0, 0, 1.172,   0, 0, 0.0843
375454, 955, 3.216,   0, 0, 3.216,   0, 0, 0.0984
375946, 956, 0.332,   0.332, 0.332, 0,   0.0945, 0.198, 0
376279, 957, 4.388,   0, 0, 4.388,   0, 0, 0.101
376972, 958, 1.324,   1.323, 1.323, 1.327,   0.146, 0.116, 0.105
377861, 959, 0.568,   0, 0, 0.568,   0, 0, 0.141
378193, 960, 0.662,   0, 0.66, 0.664,   0, 0.133, 0.117
378386, 961, 3.402,   3.404, 3.4, 0,   0.145, 0.113, 0
378453, 962, 2.725,   0, 0, 2.725,   0, 0, 0.228
379142, 963, 2.832,   0, 2.832, 2.832,   0, 0.196, 0.225
381032, 964, 0.8187,   0.8187, 0.8187, 0.8187,   0.16, 0.121, 0.239
381528, 965, 3.808,   0, 0, 3.808,   0, 0, 0.224
381877, 966, 3.344,   0, 3.344, 0,   0, 0.132, 0
382178, 967, 3.625,   0, 0, 3.625,   0, 0, 0.164
382195, 968, 2.067,   2.067, 2.067, 0,   0.102, 0.102, 0
382210, 969, 5.28,   5.28, 5.28, 5.28,   0.101, 0.0865, 0.136
382967, 970, 6.618,   6.62, 6.616, 0,   0.0757, 0.0959, 0
383087, 971, 3.11,   0, 3.11, 0,   0, 0.335, 0
383749, 972, 1.48,   0, 0, 1.48,   0, 0, 0.148
384003, 973, 2.028,   2.028, 0, 0,   0.0883, 0, 0
384271, 974, 2.6,   0, 2.6, 0,   0, 0.194, 0
384359, 975, 4.92,   0, 4.92, 0,   0, 0.358, 0
384646, 976, 1.555,   1.555, 1.555, 0,   0.11, 0.129, 0
385494, 977, 6.353,   0, 0, 6.353,   0, 0, 0.213
385717, 978, 2.669,   0, 2.671, 2.667,   0, 0.129, 0.0952
386216, 979, 0.278,   0, 0, 0.278,   0, 0, 0.112
386509, 980, 1.423,   0, 0, 1.423,   0, 0, 0.233
386551, 981, 7.556,   7.556, 0, 0,   0.0726, 0, 0
386858, 982, 1.104,   0, 0, 1.104,   0, 0, 0.156
387018, 983, 0.304,   0, 0, 0.304,   0, 0, 0.239
387284, 984, 0.512,   0, 0, 0.512,   0, 0, 0.314
388167, 985, 0.614,   0, 0.612, 0.616,   0, 0.137, 0.164
388358, 986, 2.172,   0, 0, 2.172,   0, 0, 0.106
389405, 987, 0.466,   0.466, 0.466, 0,   0.101, 0.11, 0
389498, 988, 3.352,   3.352, 3.352, 3.352,   0.294, 0.113, 0.145
390916, 989, 3.602,   0, 3.604, 3.6,   0, 0.11, 0.13
391424, 990, 1.412,   0, 0, 1.412,   0, 0, 0.106
391448, 991, 1.553,   1.556, 1.552, 1.552,   0.0992, 0.0865, 0.0843
391815, 992, 0.7707,   0, 0, 0.7707,   0, 0, 0.12
392838, 993, 1.362,   1.364, 1.36, 0,   0.113, 0.101, 0
393032, 994, 0.296,   0, 0.296, 0,   0, 0.243, 0
394062, 995, 10.67,   10.67, 0, 10.67,   0.082, 0, 0.0686
394401, 996, 1.014,   0, 0, 1.014,   0, 0, 0.0858
# pulseFilter Summary: last evNR 1279199, Nval, Nacc, Nacc2, Nacc3: 576324, 396007, 153524, 242483
#                       996 double pulses
